Iteration,Fitness,Chromosomes
2800,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
2900,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3000,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3100,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3200,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3300,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3400,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3500,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3600,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3700,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3800,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
3900,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4000,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4100,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4200,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4300,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4400,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4500,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4600,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4700,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4800,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
4900,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5000,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5100,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5200,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5300,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5400,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5500,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5600,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5700,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5800,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5900,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
5997,0.13,[0.01, -0.1, -0.08, -0.03, -0.1, 0.01, -0.02, -0.02, -0.1, 0.0, 3.28]
