Iteration,Fitness,Chromosomes
6000,0.11835411947420876,[0.0, 0.24]
6100,0.11835411947420876,[0.0, 0.24]
6200,0.11835411947420876,[0.0, 0.24]
6300,0.11835411947420876,[0.0, 0.24]
6400,0.11835411947420876,[0.0, 0.24]
6500,0.11835411947420876,[0.0, 0.24]
6600,0.11835411947420876,[0.0, 0.24]
6700,0.11835411947420876,[0.0, 0.24]
6800,0.11835411947420876,[0.0, 0.24]
6900,0.11835411947420876,[0.0, 0.24]
7000,0.11835411947420876,[0.0, 0.24]
7100,0.11835411947420876,[0.0, 0.24]
7200,0.11835411947420876,[0.0, 0.24]
7300,0.11835411947420876,[0.0, 0.24]
7400,0.11835411947420876,[0.0, 0.24]
7500,0.11835411947420876,[0.0, 0.24]
7600,0.11835411947420876,[0.0, 0.24]
7700,0.11835411947420876,[0.0, 0.24]
7800,0.11835411947420876,[0.0, 0.24]
7900,0.11835411947420876,[0.0, 0.24]
8000,0.11835411947420876,[0.0, 0.24]
8100,0.11835411947420876,[0.0, 0.24]
8200,0.11835411947420876,[0.0, 0.24]
8300,0.11835411947420876,[0.0, 0.24]
8400,0.11835411947420876,[0.0, 0.24]
8500,0.11835411947420876,[0.0, 0.24]
8600,0.11835411947420876,[0.0, 0.24]
8700,0.11835411947420876,[0.0, 0.24]
8800,0.11835411947420876,[0.0, 0.24]
8900,0.11835411947420876,[0.0, 0.24]
9000,0.11835411947420876,[0.0, 0.24]
9100,0.11835411947420876,[0.0, 0.24]
9200,0.11835411947420876,[0.0, 0.24]
9300,0.11835411947420876,[0.0, 0.24]
9400,0.11835411947420876,[0.0, 0.24]
9500,0.11835411947420876,[0.0, 0.24]
9600,0.11835411947420876,[0.0, 0.24]
9700,0.11835411947420876,[0.0, 0.24]
9800,0.11835411947420876,[0.0, 0.24]
9900,0.11835411947420876,[0.0, 0.24]
10000,0.11835411947420876,[0.0, 0.24]
10100,0.11835411947420876,[0.0, 0.24]
10200,0.11835411947420876,[0.0, 0.24]
10300,0.11835411947420876,[0.0, 0.24]
10400,0.11835411947420876,[0.0, 0.24]
10500,0.11835411947420876,[0.0, 0.24]
10600,0.11835411947420876,[0.0, 0.24]
10700,0.11835411947420876,[0.0, 0.24]
10800,0.11835411947420876,[0.0, 0.24]
10900,0.11835411947420876,[0.0, 0.24]
11000,0.11835411947420876,[0.0, 0.24]
11100,0.11835411947420876,[0.0, 0.24]
11200,0.11835411947420876,[0.0, 0.24]
11300,0.11835411947420876,[0.0, 0.24]
11400,0.11835411947420876,[0.0, 0.24]
11500,0.11835411947420876,[0.0, 0.24]
11600,0.11835411947420876,[0.0, 0.24]
11700,0.11835411947420876,[0.0, 0.24]
11800,0.11835411947420876,[0.0, 0.24]
11900,0.11835411947420876,[0.0, 0.24]
12000,0.11835411947420876,[0.0, 0.24]
12100,0.11835411947420876,[0.0, 0.24]
12200,0.11835411947420876,[0.0, 0.24]
12300,0.11835411947420876,[0.0, 0.24]
12400,0.11835411947420876,[0.0, 0.24]
12500,0.11835411947420876,[0.0, 0.24]
12600,0.11835411947420876,[0.0, 0.24]
12700,0.11835411947420876,[0.0, 0.24]
12800,0.11835411947420876,[0.0, 0.24]
12900,0.11835411947420876,[0.0, 0.24]
13000,0.11835411947420876,[0.0, 0.24]
13100,0.11835411947420876,[0.0, 0.24]
13200,0.11835411947420876,[0.0, 0.24]
13300,0.11835411947420876,[0.0, 0.24]
13400,0.11835411947420876,[0.0, 0.24]
13500,0.11835411947420876,[0.0, 0.24]
13600,0.11835411947420876,[0.0, 0.24]
13700,0.11835411947420876,[0.0, 0.24]
13800,0.11835411947420876,[0.0, 0.24]
13900,0.11835411947420876,[0.0, 0.24]
14000,0.11835411947420876,[0.0, 0.24]
14100,0.11835411947420876,[0.0, 0.24]
14200,0.11835411947420876,[0.0, 0.24]
14300,0.11835411947420876,[0.0, 0.24]
14400,0.11835411947420876,[0.0, 0.24]
14500,0.11835411947420876,[0.0, 0.24]
14600,0.11835411947420876,[0.0, 0.24]
14700,0.11835411947420876,[0.0, 0.24]
14800,0.11835411947420876,[0.0, 0.24]
14900,0.11835411947420876,[0.0, 0.24]
15000,0.11835411947420876,[0.0, 0.24]
15100,0.11835411947420876,[0.0, 0.24]
15200,0.11835411947420876,[0.0, 0.24]
15300,0.11835411947420876,[0.0, 0.24]
15400,0.11835411947420876,[0.0, 0.24]
15500,0.11835411947420876,[0.0, 0.24]
15600,0.11835411947420876,[0.0, 0.24]
15700,0.11835411947420876,[0.0, 0.24]
15800,0.11835411947420876,[0.0, 0.24]
15900,0.11835411947420876,[0.0, 0.24]
16000,0.11835411947420876,[0.0, 0.24]
16100,0.11835411947420876,[0.0, 0.24]
16200,0.11835411947420876,[0.0, 0.24]
16300,0.11835411947420876,[0.0, 0.24]
16400,0.11835411947420876,[0.0, 0.24]
16500,0.11835411947420876,[0.0, 0.24]
16600,0.11835411947420876,[0.0, 0.24]
16700,0.11835411947420876,[0.0, 0.24]
16800,0.11835411947420876,[0.0, 0.24]
16900,0.11835411947420876,[0.0, 0.24]
17000,0.11835411947420876,[0.0, 0.24]
17100,0.11835411947420876,[0.0, 0.24]
17200,0.11835411947420876,[0.0, 0.24]
17300,0.11835411947420876,[0.0, 0.24]
17400,0.11835411947420876,[0.0, 0.24]
17500,0.11835411947420876,[0.0, 0.24]
17600,0.11835411947420876,[0.0, 0.24]
17700,0.11835411947420876,[0.0, 0.24]
17800,0.11835411947420876,[0.0, 0.24]
17900,0.11835411947420876,[0.0, 0.24]
18000,0.11835411947420876,[0.0, 0.24]
18100,0.11835411947420876,[0.0, 0.24]
18200,0.11835411947420876,[0.0, 0.24]
18300,0.11835411947420876,[0.0, 0.24]
18400,0.11835411947420876,[0.0, 0.24]
18500,0.11835411947420876,[0.0, 0.24]
18600,0.11835411947420876,[0.0, 0.24]
18700,0.11835411947420876,[0.0, 0.24]
18800,0.11835411947420876,[0.0, 0.24]
18900,0.11835411947420876,[0.0, 0.24]
19000,0.11835411947420876,[0.0, 0.24]
19100,0.11835411947420876,[0.0, 0.24]
19200,0.11835411947420876,[0.0, 0.24]
19300,0.11835411947420876,[0.0, 0.24]
19400,0.11835411947420876,[0.0, 0.24]
19500,0.11835411947420876,[0.0, 0.24]
19600,0.11835411947420876,[0.0, 0.24]
19700,0.11835411947420876,[0.0, 0.24]
19800,0.11835411947420876,[0.0, 0.24]
19900,0.11835411947420876,[0.0, 0.24]
20000,0.11835411947420876,[0.0, 0.24]
